Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
13379,45,239,29,GLE 450 4MATIC,2024,,,,19,26,22,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13415,45,239,29,GLE 580 4MATIC,2024,,,,15,20,17,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13414,45,239,29,GLS 450 4MATIC,2024,,,,19,24,21,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13416,45,239,29,GLS 580 4MATIC,2024,,,,14,20,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13519,45,239,29,GLS 600 4MATIC Maybach,2024,,,,14,19,16,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13639,45,239,27,S 500 4MATIC,2024,,,,21,31,24,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13520,45,239,27,S 580 4MATIC,2024,,,,,,21,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes standard and Maybach models,AWD,,,,,,,,,
13458,41,425,27,Cooper SE Hardtop 2 door,2024,119,100,110,,,,e-motor,135 kW,,135 kW electric motor,Mini,,Sedan/Wagon,ELEC,Electric,114,,,,FWD,7.4,,4,28,128,349,93,32,4
13607,57,263,29,Outlander PHEV,2024,,,64,25,27,26,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,38,420,Blended,,AWD,3.7,22,3,8,33,350,56,19,7
13676,41,217,27,ARIYA ENGAGE e-4ORCE 63kWh,2024,101,89,95,,,,e-motor,160 kW (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,205,,,,AWD,7.2,130,4,22,312,352,187,65.8,5
13677,41,217,27,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,2024,97,86,92,,,,e-motor,160 kW (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,272,,,,AWD,7.2,130,4,22,312,352,258,90.8,5
13675,41,217,27,ARIYA ENGAGE FWD 63kWh,2024,109,94,101,,,,e-motor,160 kW,,160 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,216,,,,FWD,7.2,130,4,22,312,352,187,65.8,5
13678,41,217,27,ARIYA EVOLVE+/EMPOWER+/VENTURE+ FWD 87kWh,2024,,,98-103,,,,e-motor,178 kW,,178 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,289-304,,,,FWD,7.2,130,4,22,312,352,258,90.8,5
13679,41,217,27,ARIYA PLATINUM+ e-4ORCE 87kWh,2024,,,87-90,,,,e-motor,160 kW,,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,257-267,,,"Includes models with 19"" and 20"" wheels",AWD,7.2,130,4,22,312,352,258,90.8,5
13459,41,217,27,LEAF,2024,123,99,111,,,,e-motor,110 kW,,110 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,149,,,,FWD,6.6,70,4,22,189,350,115,40,5
13460,41,217,27,LEAF SV,2024,121,98,109,,,,e-motor,160 kW,,160 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,212,,,,FWD,6.6,70,4,22,189,350,173,60,5
13461,41,462,27,Polestar 2 Dual Motor,2024,,,102-106,,,,e-motor,110 and 200 kW,,110 and 200 kW electric motors,Polestar,,Sedan/Wagon,ELEC,Electric,266-276,,,"Includes models with 19"" and 20"" wheels",AWD,11,150,3,30,328,397,196,77,5
13462,41,462,27,Polestar 2 Dual Motor Performance Pack,2024,100,90,95,,,,e-motor,135 and 200 kW,,135 and 200 kW electric motors,Polestar,,Sedan/Wagon,ELEC,Electric,247,,,,AWD,11,150,3,30,328,397,196,77,5
13463,41,462,27,Polestar 2 Single Motor,2024,,,111-115,,,,e-motor,220 kW,,220 kW electric motor,Polestar,,Sedan/Wagon,ELEC,Electric,307-320,,,"Includes models with 19"" and 20"" wheels",RWD,11,150,3,30,328,404,202,81,5
13967,41,391,29,Macan  Electric,2024,,,91-98,,,,e-motor,175 kW and 280 or 490 kW,,175 kW and 280 or 490 kW electric motors,Porsche,http://www.porsche.com,SUV,ELEC,Electric,288-308,,,Includes Maycan 4 and Turbo models,AWD,11,270,3,30,583,916,153,140.1,5
13680,41,391,27,Taycan 4S Cross Turismo,2024,78,78,78,,,,e-motor,190 and 235 kW,,190 and 235 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,230,,,,AWD,11,270,2,23,442,850,129,109.7,4
13557,41,391,27,Taycan 4S Perf Battery/Plus,2024,,,80-82,,,,e-motor,150 kW and 234 or 254 kW,,150 kW and 234 or 254 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,206-235,,,Includes Performance Battery and Performance Battery Plus models,AWD,11,270,2,23,442,850,129,109,4
13560,41,391,27,Taycan Cross Turismo,2024,,,75-80,,,,e-motor,234 kW and/or 235 kW,,234 kW and/or 235 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,222-235,,,"Includes 4, Turbo, and Turbo S models",AWD,11,270,2,23,442,850,129,109,4
13556,41,391,27,Taycan GTS Sport Turismo,2024,,,80-83,,,,e-motor,234 or 254 kW,,234 or 254 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,233-246,,,Includes Sport Turismo model,AWD,11,270,2,23,442,850,129,109,4
13559,41,391,27,Taycan Perf Battery/Plus,2024,,,82--83,,,,e-motor,280 kW,,280 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,208-242,,,Includes Performance Battery and Performance Battery Plus models,RWD,11,270,2,23,442,850,129,109,4
13558,41,391,27,Taycan Turbo/Turbo S,2024,,,75-81,,,,e-motor,235 or 254 kW,,235 or 254 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,222-238,,,,AWD,11,270,2,23,442,850,129,109,4
13590,45,349,25,1500 4X2,2024,,,,,,22-23,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,Includes HFE model,RWD,,,,,,,,,
13418,45,349,25,1500 4X2,2024,,,,18,23,20,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13419,45,349,25,1500 4X4,2024,,,,19,24,21,SI,3.6L,6,3.6L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13420,45,349,25,1500 4X4,2024,,,,18,22,19,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
13561,41,470,29,R1S All-Terrain Quad Large (20in),2024,65,60,63,,,,e-motor,"162 kW (x2), 163 kW, and 135 kW ",,"162 kW (x2), 163 kW, and 135 kW electric motors",Rivian ,,SUV,ELEC,Electric,274,,,,AWD,11.5,209,2,24,349,400,360,144,7
13681,41,470,29,R1S Dual,2024,,,65-78,,,,e-motor,208 kW (x2),,208 kW electric motors (x2),Rivian ,,SUV,ELEC,Electric,255-352,,,"Includes Large, Standard, Standard Plus, All-Terrain, and Performance models with 20"", 21"", and 22"" wheels",Part-Time 4WD,11.5,209,2,24,349,400,360,144,7
13682,41,470,29,R1S Dual Max,2024,,,73-82,,,,e-motor,208 kW (x2),,208 kW electric motors (x2),Rivian ,,SUV,ELEC,Electric,355-400,,,"Includes  All-Terrain and Performance models and models with 20"", 21"", and 22"" wheels",Part-Time 4WD,11.5,209,2,24,349,392,382,149.7,7
13683,41,470,29,R1S Quad Large,2024,,,64-71,,,,e-motor,162 kW (x4),,162 kW electric motors (x4),Rivian ,,SUV,ELEC,Electric,289-321,,,"Includes  models with 20"", 21"", and 22"" wheels",AWD,11.5,209,2,24,349,400,360,144,7
13684,41,470,25,R1T Dual,2024,,,65-78,,,,e-motor,208 kW (x2),,208 kW electric motors (x2),Rivian ,,Pickup,ELEC,Electric,255-352,,,"Includes  Large, Standard, Standard Plus, All-Terrain, and Performance models with 20"", 21"", and 22"" wheels",Part-Time 4WD,11.5,210,2,24,344,400,360,144,5
13685,41,470,25,R1T Dual Max,2024,,,73-84,,,,e-motor,208 kW (x2),,208 kW electric motors (x2),Rivian ,,Pickup,ELEC,Electric,355-410,,,"Includes All-Terrain and Performance models with 20"", 21"", and 22"" wheels",Part-Time 4WD,11.5,210,2,24,344,392,382,149.7,5
13686,41,470,25,R1T Quad Large,2024,,,63-73,,,,e-motor,162 kW (x4),,162 kW electric motors (x4),Rivian ,,Pickup,ELEC,Electric,274-328,,,"Includes All-Terrain models and models with 20"", 21"", and 22"" wheels",AWD,11.5,210,2,24,344,400,360,144,5
13562,41,491,27,Black Badge Spectre,2024,,,73-78,,,,e-motor,190 and 360 kW,,190 and 360 kW electric motors,Rolls-Royce,,Sedan/Wagon,ELEC,Electric,264-280,,,"Includes models with 22"" and 23"" wheels",AWD,,,,,,376,281,105,
13563,41,491,27,Spectre,2024,,,74-81,,,,e-motor,190 and 360 kW,,190 and 360 kW electric motors,Rolls-Royce,,Sedan/Wagon,ELEC,Electric,266-291,,,"Includes models with 22"" and 23"" wheels",AWD,,,,,,376,281,105,
13564,41,383,29,Solterra,2024,,,102-104,,,,e-motor,80 kW (x2),,80 kW electric motors (x2),Subaru,http://www.subaru.com/,SUV,ELEC,Electric,222-227,,,Includes Limited and Touring model,AWD,6.6,100-150,4,23,353,355,205,72,5
13690,41,237,27,Model 3 Long Range AWD,2024,,,112-130,,,,e-motor,84/85 kW and 191/192 kW,,84/85 kW and 191/192 kW electric motors,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,303-342,,,Includes Performance and Long Range models,AWD,11.5,250,4,41,712,354,230,81.4,5
13703,41,237,27,Model 3 Long Range AWD-E,2024,133,122,128,,,,e-motor,191 kW,,191 kW electric motor,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,341,,,,AWD,11.5,250,4,41,712,354,230,81.4,5
13689,41,237,27,Model 3 RWD,2024,,,132-137,,,,e-motor,192 kW (x1 or x2),,192 kW electric motor (x1 or x2),Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,272-363,,,Includes standard and Long Range models,RWD,11.5,250,4,41,712,348,173,60.2,5
13687,41,237,27,Model S ,2024,127,116,122,,,,e-motor,247 kW (x2),,247 kW electric motors (x2),Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,402,,,,AWD,11.5,250,4,38,653,408,256,104.4,5
13688,41,237,27,Model S Plaid,2024,,,96-107,,,,e-motor,250 kW (X3),,250 kW electric motors (X3),Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,320-359,,,"Includes models with 19"" and 21"" wheels",AWD,11.5,250,4,38,653,410,256,105,5
13691,41,237,29,Model X,2024,,,90-100,,,,e-motor,243 kW (X2) or 230 kW (X3),,243 kW (X2) or 230 kW (X3)  electric motors,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,300-335,,,"Includes Plaid models with 20"" and 22"" wheels",AWD,11.5,250,3,33,570,410,256,105,7-May
13704,41,237,29,Model Y Long Range AWD-I,2024,123,112,118,,,,e-motor,200 kW,,200 kW electric motor,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,308,,,,AWD,11.5,250,4,41,712,355,235,83.4,7-May
13692,41,237,29,Model Y Performance/Long Range AWD,2024,,,105-117,,,,e-motor,91/135 and 200/202 kW,,91/135 and 200/202 kW electric motors,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,279-310,,,,AWD,11.5,250,4,41,712,355,235,83.4,7-May
13705,41,237,29,Model Y RWD,2024,128,112,120,,,,e-motor,203 or 221 kW,,203 or 221 kW electric motor,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,260-320,,,Includes standard and Long Range models,RWD,11.5,250,4,41,712,352,189,66.5,7-May
13693,41,221,29,bZ4X,2024,,,112-119,,,,e-motor,150 kW,,150 kW electric motor,Toyota,http://www.toyota.com,SUV,ELEC,Electric,236-252,,,Includes standard and Limited models,FWD,6.6,150,4,23,353,355,201,71.4,5
13694,41,221,29,bZ4X AWD,2024,,,102-104,,,,e-motor,80 kW (X2),,80 kW electric motors (X2),Toyota,http://www.toyota.com,SUV,ELEC,Electric,222-228,,,Includes standard and Limited models,AWD,6.6,100-150,4,23,353,355,205,72.8,5
13521,45,221,27,Camry Hybrid LE/SE/XLE/XSE,2024,,,,,,46-52,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13640,45,221,29,Corolla Cross Hybrid AWD,2024,,,,45,38,42,SI,2.0L,4,2.0L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13591,45,221,27,Corolla Hybrid,2024,,,,,,47-50,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13592,45,221,27,Corolla Hybrid AWD,2024,,,,,,44-48,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13594,45,221,27,Crown AWD,2024,,,,29,32,30,SI,2.4L,4,2.4L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13593,45,221,27,Crown AWD,2024,,,,42,41,41,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13380,45,221,29,Grand Highlander Hybrid,2024,,,,36,32,34,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Limited models,FWD,,,,,,,,,
13381,45,221,29,Grand Highlander Hybrid AWD,2024,,,,36,32,34,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13382,45,221,29,Grand Highlander Hybrid AWD (Turbocharged),2024,,,,26,27,27,SI,2.4L,4,2.4L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13641,45,221,29,Highlander Hybrid,2024,,,,36,35,36,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13642,45,221,29,Highlander Hybrid AWD LTD/PLAT,2024,,,,35,34,35,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,"Includes standard, LTD, and PLAT models",AWD,,,,,,,,,
13643,45,221,29,Land Cruiser,2024,,,,22,25,23,SI,2.4L,4,2.4L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,
14001,9,221,27,Mirai,2024,,,65-74,,,,FC,134 kW electric motor,,"134 kW electric motor;
311V/4Ah Lithium ion battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,357-402,,Includes Limited and XLE models,RWD,,,,,,,,,
13522,45,221,27,Prius,2024,,,,,,52-57,SI,2.0L,4,2.0L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes XLE/LTD models,FWD,,,,,,,,,
13523,45,221,27,Prius AWD,2024,,,,,,49-54,SI,2.0L,4,2.0L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes XLE/LTD models,Part-Time 4WD,,,,,,,,,
13608,57,221,27,Prius Prime/SE,2024,,,114,,,48-52,SI,2.0L,4,"2.0L I4;
120 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,40-45,550-600,Blended,Includes standard and SE models,FWD,3.5,,5,13,,266,51,13,5
13595,45,221,29,RAV4 Hybrid AWD,2024,,,,,,37-39,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,Includes Woodland Edition,AWD,,,,,,,,,
13609,57,221,29,RAV4 Prime AWD,2024,,,94,40,36,38,SI,2.5L,4,"2.5L I4;
40 and 134 kW electric motors",Toyota,http://www.toyota.com,SUV,PHEV,Plug-in Hybrid Electric,42,600,Blended,,AWD,3.3-6.6,,3,9,,355,51,18,5
13524,45,221,29,Sequoia 2WD,2024,,,,21,24,22,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,
13525,45,221,29,Sequoia 4WD,2024,,,,19,22,20,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,Part-Time 4WD,,,,,,,,,
13526,45,221,9,Sienna,2024,,,,36,36,36,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13527,45,221,9,Sienna AWD,2024,,,,35,36,35,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13699,45,221,25,Tacoma Hybrid 4WD,2024,,,,22,24,23,SI,2.4L,4,2.4L I4,Toyota,http://www.toyota.com,Pickup,HYBR,Hybrid Electric,,,,Includes full- and part-time 4WD models,4WD,,,,,,,,,
13528,45,221,25,Tundra 2WD,2024,,,,20,24,22,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,Pickup,HYBR,Hybrid Electric,,,,Includes Regular and Premium gasoline models,RWD,,,,,,,,,
13529,45,221,25,Tundra 4WD/4WD PRO,2024,,,,,,19-20,SI,3.4L,6,3.4L V6,Toyota,http://www.toyota.com,Pickup,HYBR,Hybrid Electric,,,,Includes Regular and Premium gasoline models,Part-Time 4WD,,,,,,,,,
13596,45,221,29,Venza AWD,2024,,,,40,37,39,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13565,41,483,29,VF 9 Eco/Plus,2024,,,69-75,,,,e-motor,260 or 300 kW,,260 or 300 kW electric motor,VinFast,https://vinfastauto.us/,SUV,ELEC,Electric,291-330,,,Includes Plus model,AWD,,,,,,403,232,93,
13567,41,347,29,ID.4 AWD Pro/Pro S,2024,,,102,,,,e-motor,105 and 209 kW,,105 and 209 kW electric motors,Volkswagen,http://www.vw.com,SUV,ELEC,Electric,263,,,,AWD,11,170,4,34,416,350,234,81,5
13566,41,347,29,ID.4/S/Pro S,2024,,,107-113,,,,e-motor,210 kW,,210 kW electric motor,Volkswagen,http://www.vw.com,SUV,ELEC,Electric,206-291,,,"Includes standard, S, and Pro S models",RWD,11,170,4,34,416,350,234,81,5
13464,41,395,29,C40/XC40 Recharge,2024,,,106-107,,,,e-motor,185 kW,,185 kW electric motor,Volvo,,SUV,ELEC,Electric,293-297,,,,RWD,11,149,3,28,310,397,196,77,5
13465,41,395,29,C40/XC40 Recharge Twin,2024,,,98-99,,,,e-motor,110 and 190 kW,,110 and 190 kW electric motors,Volvo,,SUV,ELEC,Electric,254-257,,,,AWD,11,149,3,28,310,397,196,77,5
13383,45,395,27,S60 B5,2024,,,,26,35,30,SI,2.0L,4,2.0L I4,Volvo,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13384,45,395,27,S60 B5 AWD,2024,,,,25,33,28,SI,2.0L,4,2.0L I4,Volvo,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13610,57,395,27,S60 T8 AWD Recharge,2024,,,74,30,33,31,SI,2.0L,4,"2.0L I4;
34 kW electric motors (x2)",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,40,530,Blended,,AWD,3.6,,2,7,,369,51,18,5
13385,45,395,27,S90 B6 AWD,2024,,,,22,31,25,SI,2.0L,4,2.0L I4,Volvo,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13386,45,395,27,V60CC B5 AWD,2024,,,,24,31,27,SI,2.0L,4,2.0L I4,Volvo,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13387,45,395,27,V90CC B6 AWD,2024,,,,22,29,25,SI,2.0L,4,2.0L I4,Volvo,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13388,45,395,29,XC40/XC60 B5 AWD,2024,,,,,,25-26,SI,2.0L,4,2.0L I4,Volvo,,SUV,HYBR,Hybrid Electric,,,,Includes XC40 B5 and  XC60 B5 models,AWD,,,,,,,,,
13611,57,395,29,XC60 T8 AWD Recharge,2024,,,63,28,28,28,SI,2.0L,4,"2.0L I4;
34 kW electric motors (x2)",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,35,560,Blended,,AWD,3.6,,2,6,,369,51,18,5
13389,45,395,29,XC90 B5/B6 AWD,2024,,,,,,22-24,SI,2.0L,4,2.0L I4,Volvo,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13612,57,395,29,XC90 T8 AWD Recharge,2024,,,58,26,27,27,SI,2.0L,4,"2.0L I4;

34 and 107 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,32,530,Blended,,AWD,3.6,,2,6,,369,51,18,7
13140,45,377,27,A3 ,2023,,,,28,38,32,SI,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,
13139,45,377,27,A3 quattro,2023,,,,27,35,30,SI,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13141,45,377,27,A4 quattro,2023,,,,,,26-28,SI,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Allroad and S-Line models,AWD,,,,,,,,,
13142,45,377,27,A5 quattro,2023,,,,,,26-28,SI,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,"Includes Coupe, Cabriolet, Sportback, and S-Line models",AWD,,,,,,,,,
13143,45,377,27,A6 quattro,2023,,,,24,31,27,SI,2.0L,4,2.0L I4,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13144,45,377,27,A6 quattro/Allroad,2023,,,,21,30,24,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13146,45,377,27,A7,2023,,,,21,30,24,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
13145,45,377,27,A8L,2023,,,,19,28,22,SI,3.0L,6,3.0L V6,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,
